location_name,country,latitude,longitude,temperature_celsius,humidity,wind_kph,uv_index,apparent_temp_c,pressure_mb,air_quality_us-epa-index,air_quality_PM2.5,ed_score,ed_category,anomaly_score,anomaly_sources,is_anomaly
Kuwait City,Kuwait,29.3667,47.96,40.4,19,15.8,9.4,40.6,999.0,5,169.645,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
New Delhi,India,28.6,77.2,37.1,26,4.7,5.8,37.1,1008.0,4,136.53,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuala Lumpur,Malaysia,3.1667,101.7,34.3,44,13.7,6.0,36.6,1008.0,4,140.415,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,35.2,53,20.9,0.4,43.3,1009.0,4,90.835,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,30.2,10,35.6,10.0,30.2,1014.0,4,97.31,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Chi-Chi-Erh,Russia,51.7,94.45,-19.8,85,3.6,0.5,-19.8,1049.0,1,13.05,28.166666666666668,ED_MODERATE_SAFE,3,"stat_temperature_celsius, stat_pressure_mb, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-15.9,60,3.6,0.6,-15.9,1024.0,4,66.55,73.76598173515981,ED_DANGEROUS,3,"stat_temperature_celsius, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,36.3,25,5.4,6.0,36.3,1009.0,4,128.02,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,30.0,14,10.4,0.6,30.0,997.0,4,92.87,88.68134878819811,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,37.8,24,10.1,2.3,37.8,1005.0,4,92.685,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,37.4,54,9.0,8.9,48.6,1000.0,4,143.93,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,29.1,12,12.6,10.4,29.1,1016.0,4,139.49,98.85511064278188,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,32.9,6,25.6,10.7,32.9,1011.0,4,92.13,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,41.2,14,26.6,9.3,41.9,1000.0,5,241.24,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Baghdad,Iraq,33.3386,44.3939,37.3,16,19.1,8.2,37.3,1010.0,4,94.72,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,40.1,7,13.3,7.2,40.1,1004.0,4,134.31,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,38.1,13,27.7,9.9,38.1,1009.0,6,359.27,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-20.6,58,7.9,0.5,-20.6,1022.0,2,23.45,46.526767733986645,ED_CAUTION,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
New Delhi,India,28.6,77.2,38.2,9,15.8,7.0,38.2,1006.0,4,146.89,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Baghdad,Iraq,33.3386,44.3939,34.2,22,24.5,7.6,34.2,1012.0,4,111.185,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,39.3,7,16.9,6.9,39.3,1008.0,4,136.16,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abu Dhabi,United Arab Emirates,24.4667,54.3667,35.1,42,11.9,11.0,41.2,1006.0,5,165.39,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Astana,Kazakhstan,51.1811,71.4278,-20.8,77,9.0,0.7,-20.8,1025.0,1,3.45,34.10306656620085,ED_MODERATE_SAFE,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,34.0,4,32.0,10.6,34.0,1010.0,4,81.03,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,32.4,18,22.3,8.7,32.4,1011.0,4,115.44,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,40.0,8,11.2,6.9,40.0,1007.0,4,107.855,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,31.8,8,30.6,7.4,31.8,1010.0,4,84.73,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,38.3,11,16.2,9.7,38.3,1008.0,6,355.755,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,36.8,39,3.6,2.2,41.0,1001.0,4,83.435,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,33.3,59,13.7,1.7,40.6,1006.0,4,129.685,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,33.0,21,10.1,2.9,33.0,1003.0,4,139.12,98.51008078679313,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Chi-Chi-Erh,Russia,51.7,94.45,-14.8,91,3.6,0.5,-14.8,1040.0,1,9.65,24.9125,ED_MODERATE_SAFE,3,"stat_temperature_celsius, stat_pressure_mb, ml_isolated_forest",True
Wellington,New Zealand,-41.3,174.7833,14.1,82,52.9,0.0,14.1,987.0,1,5.55,4.8875,ED_VERY_SAFE,3,"stat_wind_kph, stat_pressure_mb, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,38.3,10,20.5,9.8,38.3,1008.0,6,388.5,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,34.0,63,27.0,1.5,38.5,1003.0,4,81.77,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,39.2,10,13.0,8.4,39.2,1008.0,4,147.815,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,30.0,9,31.0,9.7,30.0,1014.0,4,107.115,99.83166491043204,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,-19.0,84,3.6,0.2,-19.0,1044.0,3,63.45,57.5,ED_DANGEROUS,3,"stat_temperature_celsius, stat_pressure_mb, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,36.2,31,29.9,2.7,36.2,1004.0,4,78.255,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,41.1,7,25.9,11.2,41.6,1005.0,6,339.475,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Astana,Kazakhstan,51.1811,71.4278,-20.8,77,22.0,0.9,-20.8,1038.0,1,3.75,37.750202999816224,ED_CAUTION,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,-7.8,92,7.9,0.1,-7.8,1020.0,4,79.55,70.80935919179413,ED_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Minsk,Belarus,53.9,27.5667,-20.6,84,10.4,0.0,-20.6,1024.0,2,17.65,46.799204917037414,ED_CAUTION,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Kuala Lumpur,Malaysia,3.1667,101.7,33.1,59,3.6,2.0,42.3,1007.0,4,103.97,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,44.2,12,29.5,10.2,46.6,997.0,5,229.215,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,38.1,7,31.7,10.6,38.1,1011.0,5,239.575,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,-10.7,85,4.3,0.2,-10.7,1025.0,4,110.95,72.83623112047769,ED_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nan,Thailand,18.7833,100.7833,36.1,29,9.7,1.5,36.1,1004.0,4,99.16,99.7135230066737,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,38.9,12,26.6,8.2,40.3,1003.0,4,97.125,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,38.3,54,20.2,9.8,40.3,997.0,5,186.48,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Ottawa,Canada,45.4167,-75.7,-21.3,81,5.4,0.0,-21.3,1023.0,1,5.95,33.37992717153566,ED_MODERATE_SAFE,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Minsk,Belarus,53.9,27.5667,-25.8,76,6.8,0.0,-25.8,1035.0,2,26.95,51.468245191669894,ED_CAUTION,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,39.4,8,23.8,10.0,39.4,1008.0,6,324.86,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-26.8,69,6.1,0.6,-26.8,1021.0,1,14.25,39.09393819878894,ED_CAUTION,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Ban Lom,Vietnam,21.1333,104.7,34.7,35,3.6,1.7,36.2,1005.0,4,106.375,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,41.9,17,20.5,9.5,44.7,1000.0,5,211.085,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,35.3,14,15.1,10.2,35.3,1017.0,5,152.995,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,34.2,56,23.4,0.5,41.4,1010.0,4,83.62,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,40.4,5,18.4,9.8,40.5,1007.0,6,372.96,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-25.9,69,6.5,0.5,-25.9,1019.0,2,17.05,50.11398541418812,ED_CAUTION,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Ban Lom,Vietnam,21.1333,104.7,33.5,40,3.6,1.4,35.3,1009.0,4,124.135,99.16970495258167,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,35.0,19,20.5,1.4,35.0,1007.0,4,97.495,97.82755532139095,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Chi Chi Khvar,Iran,36.2625,46.59,32.0,9,14.0,8.4,32.0,1002.0,4,92.315,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-19.9,59,7.9,0.5,-19.9,1020.0,1,6.65,33.54340868819697,ED_MODERATE_SAFE,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Chi-Chi-Erh,Russia,51.7,94.45,-21.4,85,3.6,0.5,-21.4,1035.0,1,5.35,29.3375,ED_MODERATE_SAFE,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,34.2,56,23.0,0.4,41.8,1005.0,4,131.35,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,36.2,24,3.6,3.6,36.2,1009.0,4,103.785,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,39.3,6,20.5,11.8,39.3,1010.0,5,249.75,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,38.9,20,5.8,3.2,38.9,1005.0,4,98.605,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,28.6,10,32.8,8.5,28.6,1014.0,4,143.005,72.56622760800843,ED_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,33.1,41,5.8,1.8,39.5,1005.0,4,132.275,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,34.3,26,3.6,5.7,34.3,1009.0,4,122.285,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abu Dhabi,United Arab Emirates,24.4667,54.3667,38.4,38,11.9,7.7,40.4,1000.0,4,91.945,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,34.1,7,27.0,6.8,34.1,1011.0,4,89.355,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,28.3,48,31.3,9.2,31.6,1010.0,4,105.265,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,29.1,75,31.3,1.4,29.8,1006.0,4,119.325,86.91765015806112,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,29.8,7,32.8,11.1,29.8,1012.0,4,110.26,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Chi-Chi-Erh,Russia,51.7,94.45,-15.5,93,3.6,0.5,-15.5,1043.0,2,20.75,36.69706723891273,ED_CAUTION,3,"stat_temperature_celsius, stat_pressure_mb, ml_isolated_forest",True
Brussels,Belgium,50.8333,4.3333,5.2,81,51.5,0.0,5.2,977.0,1,3.25,6.017689014794275,ED_VERY_SAFE,3,"stat_wind_kph, stat_pressure_mb, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,38.3,9,24.1,10.3,38.3,1006.0,6,286.01,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,37.2,60,10.4,8.9,47.8,999.0,4,79.18,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,33.0,30,12.2,5.4,33.0,1007.0,4,135.605,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,34.1,13,25.9,6.9,34.1,1011.0,4,103.23,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Luxembourg,Luxembourg,49.6117,6.13,4.3,93,48.2,0.0,4.3,987.0,1,2.95,7.500321846584636,ED_VERY_SAFE,3,"stat_wind_kph, stat_pressure_mb, ml_isolated_forest",True
'S-Gravenbrakel,Belgium,50.6,4.1333,4.4,93,56.5,0.0,4.4,977.0,1,2.45,7.862602296948272,ED_VERY_SAFE,3,"stat_wind_kph, stat_pressure_mb, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,41.2,5,14.4,12.0,41.7,1007.0,5,206.275,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,41.0,8,24.1,11.0,41.4,1006.0,5,173.16,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,37.3,8,19.8,5.3,37.3,1011.0,4,145.3,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Manama,Bahrain,26.24,50.58,36.3,53,21.2,8.0,45.4,1006.0,4,80.475,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abu Dhabi,United Arab Emirates,24.47,54.37,39.4,61,20.2,8.0,41.4,997.0,4,92.2,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,33.4,30,8.3,5.8,33.4,1014.0,4,148.185,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,34.2,22,7.2,6.5,34.2,1015.0,4,145.225,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.72,90.41,33.2,59,7.9,7.0,39.9,1001.0,4,112.85,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Vestmannaeyjar,Iceland,63.365,-20.2075,10.4,87,66.2,0.0,10.4,983.0,1,12.302,5.0,ED_VERY_SAFE,3,"stat_wind_kph, stat_pressure_mb, ml_isolated_forest",True
Jakarta,Indonesia,-6.21,106.85,32.2,56,18.0,9.0,35.7,1006.0,5,184.445,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,31.1,17,24.8,4.9,31.1,1016.0,4,90.65,96.81116965226556,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,32.1,16,15.1,7.4,32.1,1012.0,4,132.275,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bangui,Central African Republic,4.3667,18.5833,37.7,12,5.8,5.9,37.7,1010.0,4,100.825,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Hanoi,Vietnam,21.03,105.85,35.1,56,9.0,1.0,49.2,1000.0,4,148.6,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Aurora,Paraguay,-23.43,-61.33,32.1,33,18.0,9.0,32.1,998.0,4,84.414,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-21.9,70,6.1,0.0,-21.9,1026.0,3,41.44,63.78934955555246,ED_DANGEROUS,3,"stat_temperature_celsius, stat_apparent_temp_c, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,34.0,26,5.4,5.9,34.0,1013.0,4,149.11,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,29.4,20,21.2,5.0,29.4,1019.0,4,106.19,92.30242360379347,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,29.8,17,28.4,8.0,29.8,1013.0,4,99.16,97.28018967334036,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bangui,Central African Republic,4.3667,18.5833,36.5,11,8.6,6.8,36.5,1010.0,4,90.095,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.21,106.85,33.0,56,18.7,9.0,38.5,1007.0,5,182.225,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, ml_isolated_forest",True
Kuala Lumpur,Malaysia,3.17,101.7,34.3,60,3.6,6.0,48.1,1006.0,4,80.29,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,29.0,12,24.8,8.9,29.0,1015.0,4,106.56,96.0141201264489,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abu Dhabi,United Arab Emirates,24.47,54.37,34.4,72,24.8,8.0,48.3,992.0,4,108.6,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Astana,Kazakhstan,51.1811,71.4278,-15.8,65,11.2,0.4,-15.8,1039.0,1,14.615,30.546675356263982,ED_MODERATE_SAFE,3,"stat_temperature_celsius, stat_pressure_mb, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,31.3,15,22.7,8.1,31.3,1014.0,4,125.8,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abu Dhabi,United Arab Emirates,24.47,54.37,37.1,54,12.2,8.0,39.1,1003.0,4,93.425,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuala Lumpur,Malaysia,3.17,101.7,31.1,63,9.0,1.0,42.5,1007.0,4,148.6,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,38.1,41,5.8,8.0,44.8,990.0,4,79.2,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,28.6,17,39.6,8.1,28.6,1014.0,4,98.79,70.76849315068493,ED_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,33.4,14,10.8,5.5,33.4,1012.0,4,130.055,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Islamabad,Pakistan,33.7,73.17,31.3,54,5.4,8.0,34.5,1001.0,4,95.5,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Manama,Bahrain,26.24,50.58,36.4,60,15.1,8.0,46.9,1002.0,4,120.1,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,29.1,30,31.3,8.7,29.1,1014.0,4,106.745,96.11996838777661,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,29.0,23,10.1,6.1,29.0,1021.0,4,145.595,93.49810326659642,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,33.2,15,29.5,7.3,33.2,1013.0,4,112.48,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bangui,Central African Republic,4.3667,18.5833,36.5,14,8.6,6.7,36.5,1009.0,4,105.08,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,31.1,15,25.6,8.3,31.1,1014.0,4,131.72,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dublin,Ireland,53.3331,-6.2489,6.3,70,54.4,0.2,6.3,978.0,1,5.92,4.98,ED_VERY_SAFE,3,"stat_wind_kph, stat_pressure_mb, ml_isolated_forest",True
New Delhi,India,28.6,77.2,37.2,44,10.4,8.0,44.3,992.0,4,77.9,100.0,ED_VERY_DANGEROUS,3,"stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
